year_month,Country,AverageTemperature
1945-12,Indonesia,25.44400000000001
1945-12,United States,-3.87
1946-01,China,-6.568999999999999
1946-01,Indonesia,25.714
1946-01,United States,-2.595
1946-02,China,-2.7500000000000004
1946-02,Indonesia,26.009
1946-02,United States,-1.155
1946-03,China,-0.024
1946-03,Indonesia,26.264
1946-03,United States,4.467
1946-04,China,9.917
1946-04,Indonesia,26.03700000000001
1946-04,United States,9.509
1946-05,China,13.35
1946-05,Indonesia,25.716
1946-05,United States,13.162
1946-06,China,18.286
1946-06,Indonesia,25.672
1946-06,United States,18.725
1946-07,China,20.054
1946-07,Indonesia,25.879
1946-07,United States,21.57
1946-08,China,19.549
1946-08,Indonesia,25.862
1946-08,United States,19.84
1946-09,China,14.658
1946-09,Indonesia,25.552
1946-09,United States,15.951
1946-10,China,8.532
1946-10,Indonesia,25.813
1946-10,United States,9.675
1946-11,China,0.62
1946-11,Indonesia,26.374
1946-11,United States,2.596
1946-12,China,-7.374
1946-12,Indonesia,26.073
1946-12,United States,-1.59
1947-01,China,-8.42
1947-01,Indonesia,26.351
1947-01,United States,-3.823
1947-02,China,-6.066000000000002
1947-02,Indonesia,26.247
1947-02,United States,-2.494
1947-03,China,1.5119999999999998
1947-03,Indonesia,26.322
1947-03,United States,1.4859999999999998
1947-04,China,8.977
1947-04,Indonesia,25.983
1947-04,United States,8.109
1947-05,China,14.33
1947-05,Indonesia,26.162
1947-05,United States,13.871
1947-06,China,17.732
1947-06,Indonesia,26.039
1947-06,United States,17.784000000000002
1947-07,China,20.051
1947-07,Indonesia,25.9
1947-07,United States,21.107
1947-08,China,18.785
1947-08,Indonesia,26.069000000000003
1947-08,United States,21.168000000000003
1947-09,China,14.768
1947-09,Indonesia,26.188
1947-09,United States,16.835
1947-10,China,6.9910000000000005
1947-10,Indonesia,26.289
1947-10,United States,11.853
1947-11,China,0.354
1947-11,Indonesia,25.962
1947-11,United States,1.711
1947-12,China,-7.728
1947-12,Indonesia,25.967
1947-12,United States,-1.5739999999999998
1948-01,China,-7.773
1948-01,Indonesia,26.049
1948-01,United States,-4.4140000000000015
1948-02,China,-4.897
1948-02,Indonesia,25.809
1948-02,United States,-2.777
1948-03,China,2.023
1948-03,Indonesia,25.885
1948-03,United States,1.1409999999999998
1948-04,China,9.588
1948-04,Indonesia,26.264
1948-04,United States,9.114
1948-05,China,12.819
1948-05,Indonesia,26.336
1948-05,United States,13.695
1948-06,China,18.065
1948-06,Indonesia,25.935
1948-06,United States,18.81
1948-07,China,19.929
1948-07,Indonesia,25.764
1948-07,United States,21.058000000000003
1948-08,China,19.308
1948-08,Indonesia,25.4
1948-08,United States,20.155
1948-09,China,14.738
1948-09,Indonesia,25.536
1948-09,United States,16.483999999999998
1948-10,China,7.354999999999999
1948-10,Indonesia,25.979000000000006
1948-10,United States,9.214
1948-11,China,-0.831
1948-11,Indonesia,25.888
1948-11,United States,2.258
1948-12,China,-5.119999999999999
1948-12,Indonesia,26.068
1948-12,United States,-2.958
1949-01,China,-7.066999999999998
1949-01,Indonesia,26.277
1949-01,United States,-5.259
1949-02,China,-3.4890000000000008
1949-02,Indonesia,26.022
1949-02,United States,-2.958
1949-03,China,0.993
1949-03,Indonesia,26.003
1949-03,United States,3.084
1949-04,China,8.17
1949-04,Indonesia,25.871
1949-04,United States,8.044
1949-05,China,14.201
1949-05,Indonesia,25.91
1949-05,United States,14.183
1949-06,China,17.737000000000002
1949-06,Indonesia,25.495
1949-06,United States,18.612
1949-07,China,19.716
1949-07,Indonesia,25.128
1949-07,United States,21.593000000000004
1949-08,China,18.9
1949-08,Indonesia,25.21
1949-08,United States,20.481
1949-09,China,14.542
1949-09,Indonesia,25.777
1949-09,United States,15.998
1949-10,China,8.32
1949-10,Indonesia,25.869000000000003
1949-10,United States,9.96
1949-11,China,-0.606
1949-11,Indonesia,25.993
1949-11,United States,5.215
1949-12,China,-7.7109999999999985
1949-12,Indonesia,25.536
1949-12,United States,-2.296
1950-01,China,-6.116999999999999
1950-01,Indonesia,25.608
1950-01,United States,-2.893
1950-02,China,-6.093
1950-02,Indonesia,25.523000000000003
1950-02,United States,-1.757
1950-03,China,1.869
1950-03,Indonesia,26.16
1950-03,United States,1.993
1950-04,China,7.691000000000002
1950-04,Indonesia,26.041
1950-04,United States,7.1000000000000005
1950-05,China,14.25
1950-05,Indonesia,25.758000000000003
1950-05,United States,13.451
1950-06,China,17.358999999999998
1950-06,Indonesia,26.031
1950-06,United States,18.408
1950-07,China,20.264
1950-07,Indonesia,25.401
1950-07,United States,20.4
1950-08,China,18.873
1950-08,Indonesia,25.351
1950-08,United States,19.723
1950-09,China,13.893
1950-09,Indonesia,25.352
1950-09,United States,15.744000000000002
1950-10,China,7.167999999999998
1950-10,Indonesia,25.721
1950-10,United States,11.473
1950-11,China,-1.415
1950-11,Indonesia,25.67
1950-11,United States,2.212
1950-12,China,-8.048
1950-12,Indonesia,25.235000000000007
1950-12,United States,-1.977
1951-01,China,-9.12
1951-01,Indonesia,25.652
1951-01,United States,-4.354
1951-02,China,-5.5120000000000005
1951-02,Indonesia,25.57
1951-02,United States,-1.513
1951-03,China,-0.1809999999999998
1951-03,Indonesia,26.054
1951-03,United States,0.5680000000000001
1951-04,China,6.303999999999999
1951-04,Indonesia,25.982
1951-04,United States,7.841
1951-05,China,14.525
1951-05,Indonesia,26.312
1951-05,United States,14.296
1951-06,China,18.068
1951-06,Indonesia,26.137
1951-06,United States,17.843
1951-07,China,19.721
1951-07,Indonesia,25.489
1951-07,United States,21.501
1951-08,China,19.706
1951-08,Indonesia,26.098000000000003
1951-08,United States,20.488000000000003
1951-09,China,14.042
1951-09,Indonesia,26.052
1951-09,United States,15.979
1951-10,China,9.034
1951-10,Indonesia,26.312
1951-10,United States,9.58
1951-11,China,0.296
1951-11,Indonesia,26.9
1951-11,United States,1.759
1951-12,China,-4.449
1951-12,Indonesia,26.417
1951-12,United States,-2.989
1952-01,China,-7.257000000000001
1952-01,Indonesia,26.328000000000003
1952-01,United States,-3.232
1952-02,China,-5.922999999999999
1952-02,Indonesia,26.25500000000001
1952-02,United States,-0.923
1952-03,China,0.9000000000000001
1952-03,Indonesia,26.177
1952-03,United States,0.8769999999999998
1952-04,China,8.905000000000003
1952-04,Indonesia,26.363000000000003
1952-04,United States,8.128
1952-05,China,13.929
1952-05,Indonesia,26.309
1952-05,United States,13.561
1952-06,China,18.034
1952-06,Indonesia,26.024
1952-06,United States,19.656
1952-07,China,20.156
1952-07,Indonesia,25.761
1952-07,United States,21.589
1952-08,China,18.434
1952-08,Indonesia,25.597
1952-08,United States,20.744
1952-09,China,14.547
1952-09,Indonesia,25.958
1952-09,United States,16.57
1952-10,China,6.807
1952-10,Indonesia,26.105
1952-10,United States,9.56
1952-11,China,-0.3989999999999999
1952-11,Indonesia,26.151
1952-11,United States,2.9560000000000004
1952-12,China,-8.442
1952-12,Indonesia,25.91200000000001
1952-12,United States,-1.733
1953-01,China,-8.853
1953-01,Indonesia,25.821
1953-01,United States,-1.3370000000000002
1953-02,China,-4.564
1953-02,Indonesia,25.882
1953-02,United States,-0.5579999999999999
1953-03,China,2.572
1953-03,Indonesia,26.098000000000003
1953-03,United States,3.417
1953-04,China,7.167999999999999
1953-04,Indonesia,26.102
1953-04,United States,7.45
1953-05,China,14.025
1953-05,Indonesia,26.09
1953-05,United States,13.599
1953-06,China,18.197
1953-06,Indonesia,25.989
1953-06,United States,19.755
1953-07,China,20.385
1953-07,Indonesia,25.327
1953-07,United States,21.797
1953-08,China,19.501
1953-08,Indonesia,25.998
1953-08,United States,20.485
1953-09,China,14.37
1953-09,Indonesia,25.977
1953-09,United States,16.901
1953-10,China,8.093
1953-10,Indonesia,26.334000000000003
1953-10,United States,10.635
1953-11,China,-0.252
1953-11,Indonesia,26.355
1953-11,United States,3.907
1953-12,China,-6.374
1953-12,Indonesia,26.374
1953-12,United States,-1.686
1954-01,China,-8.431999999999999
1954-01,Indonesia,26.072
1954-01,United States,-3.65
1954-02,China,-4.4830000000000005
1954-02,Indonesia,26.092
1954-02,United States,1.0099999999999998
1954-03,China,0.216
1954-03,Indonesia,26.284
1954-03,United States,1.906
1954-04,China,8.602
1954-04,Indonesia,26.215
1954-04,United States,9.447
1954-05,China,12.817
1954-05,Indonesia,26.141
1954-05,United States,13.255999999999998
1954-06,China,17.164
1954-06,Indonesia,25.795
1954-06,United States,18.885
1954-07,China,19.25
1954-07,Indonesia,25.159
1954-07,United States,22.183000000000003
1954-08,China,18.871
1954-08,Indonesia,25.504
1954-08,United States,20.645
1954-09,China,14.657
1954-09,Indonesia,25.768
1954-09,United States,17.032
1954-10,China,6.942
1954-10,Indonesia,25.481
1954-10,United States,10.369000000000002
1954-11,China,0.757
1954-11,Indonesia,25.768
1954-11,United States,4.47
1954-12,China,-9.909
1954-12,Indonesia,25.513
1954-12,United States,-2.6260000000000003
1955-01,China,-10.274
1955-01,Indonesia,25.593000000000004
1955-01,United States,-3.365
1955-02,China,-4.703
1955-02,Indonesia,25.677
1955-02,United States,-3.522
1955-03,China,0.7530000000000001
1955-03,Indonesia,25.964
1955-03,United States,1.936
1955-04,China,6.8900000000000015
1955-04,Indonesia,25.803
1955-04,United States,8.49
1955-05,China,13.527
1955-05,Indonesia,26.118
1955-05,United States,14.205
1955-06,China,17.75
1955-06,Indonesia,25.638
1955-06,United States,17.528
1955-07,China,19.714
1955-07,Indonesia,25.152
1955-07,United States,21.839
1955-08,China,19.212
1955-08,Indonesia,25.26
1955-08,United States,21.113000000000003
1955-09,China,14.893
1955-09,Indonesia,25.635
1955-09,United States,16.674
1955-10,China,7.385999999999999
1955-10,Indonesia,25.733
1955-10,United States,9.933
1955-11,China,-0.278
1955-11,Indonesia,25.686
1955-11,United States,0.4500000000000002
1955-12,China,-4.449999999999998
1955-12,Indonesia,25.669
1955-12,United States,-3.075
1956-01,China,-9.78
1956-01,Indonesia,25.279
1956-01,United States,-3.87
1956-02,China,-5.473000000000001
1956-02,Indonesia,25.77
1956-02,United States,-2.963
1956-03,China,0.8620000000000001
1956-03,Indonesia,25.967
1956-03,United States,2.105
1956-04,China,8.669
1956-04,Indonesia,26.023000000000003
1956-04,United States,7.338999999999999
1956-05,China,13.384
1956-05,Indonesia,26.007
1956-05,United States,14.63
1956-06,China,17.459
1956-06,Indonesia,25.718000000000004
1956-06,United States,19.444000000000003
1956-07,China,19.755
1956-07,Indonesia,25.436
1956-07,United States,21.202
1956-08,China,18.358
1956-08,Indonesia,25.47
1956-08,United States,20.219
1956-09,China,14.62
1956-09,Indonesia,25.582
1956-09,United States,16.276
1956-10,China,7.268
1956-10,Indonesia,25.606
1956-10,United States,10.165
1956-11,China,-1.455
1956-11,Indonesia,25.855
1956-11,United States,1.466
1956-12,China,-8.075
1956-12,Indonesia,25.354000000000006
1956-12,United States,-1.614
1957-01,China,-8.322999999999999
1957-01,Indonesia,25.706
1957-01,United States,-4.243
1957-02,China,-7.949
1957-02,Indonesia,25.661
1957-02,United States,0.2380000000000002
1957-03,China,0.5140000000000001
1957-03,Indonesia,25.93
1957-03,United States,2.9130000000000003
1957-04,China,7.858
1957-04,Indonesia,26.103
1957-04,United States,8.402999999999999
1957-05,China,12.632
1957-05,Indonesia,26.158
1957-05,United States,13.753
1957-06,China,17.346
1957-06,Indonesia,26.194000000000003
1957-06,United States,19.162
1957-07,China,19.555
1957-07,Indonesia,25.795
1957-07,United States,21.762
1957-08,China,18.59
1957-08,Indonesia,25.695
1957-08,United States,20.603
1957-09,China,13.46
1957-09,Indonesia,25.788
1957-09,United States,16.008
1957-10,China,6.93
1957-10,Indonesia,26.074
1957-10,United States,9.039
1957-11,China,1.16
1957-11,Indonesia,26.33
1957-11,United States,2.819
1957-12,China,-5.117
1957-12,Indonesia,25.994
1957-12,United States,-0.9409999999999998
1958-01,China,-8.452
1958-01,Indonesia,26.248
1958-01,United States,-2.776
1958-02,China,-5.127999999999999
1958-02,Indonesia,26.171
1958-02,United States,-2.256
1958-03,China,2.032
1958-03,Indonesia,26.423
1958-03,United States,1.4489999999999998
1958-04,China,9.056
1958-04,Indonesia,26.375
1958-04,United States,8.144
1958-05,China,13.159
1958-05,Indonesia,26.508000000000003
1958-05,United States,14.859000000000002
1958-06,China,17.831
1958-06,Indonesia,26.311
1958-06,United States,18.729
1958-07,China,20.317
1958-07,Indonesia,26.036
1958-07,United States,21.098000000000003
1958-08,China,17.973
1958-08,Indonesia,25.632
1958-08,United States,21.135
1958-09,China,14.630999999999998
1958-09,Indonesia,26.17
1958-09,United States,16.522000000000002
1958-10,China,7.068
1958-10,Indonesia,26.1
1958-10,United States,9.655
1958-11,China,0.285
1958-11,Indonesia,26.095
1958-11,United States,3.4360000000000004
1958-12,China,-4.369
1958-12,Indonesia,25.962
1958-12,United States,-2.353
1959-01,China,-8.35
1959-01,Indonesia,26.005
1959-01,United States,-4.2730000000000015
1959-02,China,-4.564
1959-02,Indonesia,26.268
1959-02,United States,-1.378
1959-03,China,2.365
1959-03,Indonesia,26.311
1959-03,United States,1.606
1959-04,China,9.035
1959-04,Indonesia,26.02
1959-04,United States,8.127
1959-05,China,12.829
1959-05,Indonesia,26.255
1959-05,United States,14.24
1959-06,China,17.405
1959-06,Indonesia,25.839
1959-06,United States,19.573
1959-07,China,20.148
1959-07,Indonesia,25.478
1959-07,United States,21.11
1959-08,China,19.289
1959-08,Indonesia,25.42
1959-08,United States,21.001
1959-09,China,14.604
1959-09,Indonesia,25.852
1959-09,United States,16.171
1959-10,China,8.578
1959-10,Indonesia,26.06900000000001
1959-10,United States,9.344
1959-11,China,-0.7170000000000001
1959-11,Indonesia,26.306
1959-11,United States,1.602
1959-12,China,-6.146
1959-12,Indonesia,26.06900000000001
1959-12,United States,-1.219
1960-01,China,-8.562999999999999
1960-01,Indonesia,25.908
1960-01,United States,-3.791
1960-02,China,-2.462
1960-02,Indonesia,25.833
1960-02,United States,-2.488
1960-03,China,2.266
1960-03,Indonesia,26.21
1960-03,United States,-0.0380000000000002
1960-04,China,7.19
1960-04,Indonesia,26.251
1960-04,United States,8.383000000000001
1960-05,China,12.886
1960-05,Indonesia,26.438
1960-05,United States,13.757
1960-06,China,17.832
1960-06,Indonesia,25.863000000000003
1960-06,United States,18.864
1960-07,China,19.855
1960-07,Indonesia,25.501
1960-07,United States,21.568
1960-08,China,18.978
1960-08,Indonesia,25.952
1960-08,United States,20.487
1960-09,China,14.837
1960-09,Indonesia,25.942
1960-09,United States,16.785999999999998
1960-10,China,7.097
1960-10,Indonesia,26.263
1960-10,United States,10.089
1960-11,China,-0.477
1960-11,Indonesia,26.12
1960-11,United States,3.0610000000000004
1960-12,China,-6.747999999999998
1960-12,Indonesia,26.06900000000001
1960-12,United States,-2.371
1961-01,China,-8.349
1961-01,Indonesia,25.563
1961-01,United States,-3.139
1961-02,China,-4.8950000000000005
1961-02,Indonesia,25.904
1961-02,United States,-0.421
1961-03,China,1.6
1961-03,Indonesia,26.09
1961-03,United States,2.9
1961-04,China,9.069
1961-04,Indonesia,26.032
1961-04,United States,6.758000000000001
1961-05,China,13.533
1961-05,Indonesia,26.278
1961-05,United States,13.495
1961-06,China,18.469
1961-06,Indonesia,25.417
1961-06,United States,19.164
1961-07,China,20.397
1961-07,Indonesia,25.252
1961-07,United States,21.153
1961-08,China,18.952
1961-08,Indonesia,25.297
1961-08,United States,20.716
1961-09,China,14.515
1961-09,Indonesia,25.601
1961-09,United States,15.695
1961-10,China,7.635
1961-10,Indonesia,25.801
1961-10,United States,9.336
1961-11,China,0.447
1961-11,Indonesia,26.156
1961-11,United States,2.056
1961-12,China,-6.766
1961-12,Indonesia,25.869
1961-12,United States,-4.009
1962-01,China,-8.838999999999997
1962-01,Indonesia,25.542
1962-01,United States,-4.849
1962-02,China,-4.235
1962-02,Indonesia,25.56900000000001
1962-02,United States,-0.3109999999999999
1962-03,China,0.8010000000000002
1962-03,Indonesia,25.827
1962-03,United States,0.975
1962-04,China,7.5310000000000015
1962-04,Indonesia,25.811
1962-04,United States,8.484
1962-05,China,13.643
1962-05,Indonesia,26.275
1962-05,United States,14.61
1962-06,China,17.559
1962-06,Indonesia,25.709
1962-06,United States,18.445
1962-07,China,20.079
1962-07,Indonesia,25.639
1962-07,United States,20.931
1962-08,China,18.881
1962-08,Indonesia,25.324
1962-08,United States,20.693
1962-09,China,14.577
1962-09,Indonesia,25.801
1962-09,United States,15.776
1962-10,China,7.512
1962-10,Indonesia,26.055000000000003
1962-10,United States,10.906
1962-11,China,-1.171
1962-11,Indonesia,26.201
1962-11,United States,3.652
1962-12,China,-5.893999999999999
1962-12,Indonesia,25.72
1962-12,United States,-1.834
1963-01,China,-8.968
1963-01,Indonesia,25.173
1963-01,United States,-5.482
1963-02,China,-4.502000000000002
1963-02,Indonesia,25.388
1963-02,United States,-1.122
1963-03,China,2.739
1963-03,Indonesia,25.749
1963-03,United States,3.5860000000000003
1963-04,China,7.657
1963-04,Indonesia,26.156
1963-04,United States,8.493
1963-05,China,14.306
1963-05,Indonesia,26.287
1963-05,United States,14.458
1963-06,China,17.698999999999995
1963-06,Indonesia,25.979
1963-06,United States,18.599
1963-07,China,19.828
1963-07,Indonesia,25.467
1963-07,United States,21.405
1963-08,China,19.229
1963-08,Indonesia,25.503
1963-08,United States,20.43
1963-09,China,14.87
1963-09,Indonesia,25.865
1963-09,United States,17.133
1963-10,China,7.3889999999999985
1963-10,Indonesia,26.03
1963-10,United States,12.124
1963-11,China,0.483
1963-11,Indonesia,26.486
1963-11,United States,3.085
1963-12,China,-6.1
1963-12,Indonesia,25.98
1963-12,United States,-3.749
1964-01,China,-8.017000000000001
1964-01,Indonesia,26.193
1964-01,United States,-3.196
1964-02,China,-7.904
1964-02,Indonesia,26.094
1964-02,United States,-2.786
1964-03,China,1.916
1964-03,Indonesia,26.062
1964-03,United States,0.6829999999999999
1964-04,China,9.384
1964-04,Indonesia,26.156
1964-04,United States,7.849
1964-05,China,13.605
1964-05,Indonesia,26.396
1964-05,United States,13.925999999999998
1964-06,China,17.278
1964-06,Indonesia,25.653
1964-06,United States,18.574
1964-07,China,19.624
1964-07,Indonesia,25.327
1964-07,United States,21.909
1964-08,China,19.021
1964-08,Indonesia,25.581
1964-08,United States,19.864
1964-09,China,14.307
1964-09,Indonesia,25.871
1964-09,United States,15.84
1964-10,China,7.822
1964-10,Indonesia,25.622
1964-10,United States,9.826
1964-11,China,0.245
1964-11,Indonesia,25.701
1964-11,United States,3.129
1964-12,China,-6.327999999999999
1964-12,Indonesia,25.37
1964-12,United States,-3.718
1965-01,China,-6.920999999999999
1965-01,Indonesia,25.151
1965-01,United States,-3.1940000000000004
1965-02,China,-4.807
1965-02,Indonesia,25.648000000000003
1965-02,United States,-3.053
1965-03,China,0.6559999999999999
1965-03,Indonesia,25.688
1965-03,United States,0.8859999999999999
1965-04,China,7.897
1965-04,Indonesia,25.719
1965-04,United States,8.701
1965-05,China,13.958
1965-05,Indonesia,25.953000000000003
1965-05,United States,13.778
1965-06,China,17.677
1965-06,Indonesia,25.68
1965-06,United States,17.768
1965-07,China,19.55
1965-07,Indonesia,25.246
1965-07,United States,20.889
1965-08,China,18.254
1965-08,Indonesia,25.275
1965-08,United States,19.91
1965-09,China,14.03
1965-09,Indonesia,25.784
1965-09,United States,15.114
1965-10,China,8.167
1965-10,Indonesia,25.878
1965-10,United States,9.579
1965-11,China,0.431
1965-11,Indonesia,26.429
1965-11,United States,4.542
1965-12,China,-7.292999999999998
1965-12,Indonesia,25.97
1965-12,United States,-1.148
1966-01,China,-7.299999999999999
1966-01,Indonesia,25.853
1966-01,United States,-5.76
1966-02,China,-3.0130000000000003
1966-02,Indonesia,25.916
1966-02,United States,-2.835
1966-03,China,2.238
1966-03,Indonesia,26.134
1966-03,United States,2.514
1966-04,China,7.7440000000000015
1966-04,Indonesia,26.187
1966-04,United States,7.417000000000002
1966-05,China,13.51
1966-05,Indonesia,26.348000000000003
1966-05,United States,13.581
1966-06,China,17.758
1966-06,Indonesia,25.73
1966-06,United States,18.61
1966-07,China,19.673
1966-07,Indonesia,25.572
1966-07,United States,22.124
1966-08,China,19.415
1966-08,Indonesia,25.753
1966-08,United States,19.87
1966-09,China,13.825
1966-09,Indonesia,26.11
1966-09,United States,16.296
1966-10,China,7.532999999999999
1966-10,Indonesia,25.897
1966-10,United States,8.996
1966-11,China,-0.34
1966-11,Indonesia,26.043000000000003
1966-11,United States,3.6010000000000004
1966-12,China,-7.499
1966-12,Indonesia,25.784
1966-12,United States,-2.6180000000000003
1967-01,China,-8.972000000000001
1967-01,Indonesia,25.57
1967-01,United States,-2.269
1967-02,China,-5.767
1967-02,Indonesia,25.782
1967-02,United States,-2.063
1967-03,China,1.469
1967-03,Indonesia,25.997
1967-03,United States,4.049
1967-04,China,7.867999999999999
1967-04,Indonesia,25.906
1967-04,United States,8.471
1967-05,China,14.741
1967-05,Indonesia,26.149
1967-05,United States,12.777
1967-06,China,17.634
1967-06,Indonesia,25.722
1967-06,United States,18.446
1967-07,China,19.888
1967-07,Indonesia,25.422
1967-07,United States,20.935
1967-08,China,19.27
1967-08,Indonesia,25.717
1967-08,United States,20.188
1967-09,China,13.86
1967-09,Indonesia,25.828000000000003
1967-09,United States,15.993
1967-10,China,7.369999999999999
1967-10,Indonesia,26.024
1967-10,United States,9.599
1967-11,China,-2.015
1967-11,Indonesia,26.158
1967-11,United States,3.057
1967-12,China,-8.515
1967-12,Indonesia,25.746
1967-12,United States,-2.359
1968-01,China,-8.414
1968-01,Indonesia,25.606
1968-01,United States,-4.093
1968-02,China,-7.572999999999999
1968-02,Indonesia,25.756
1968-02,United States,-2.287
1968-03,China,2.323
1968-03,Indonesia,26.116
1968-03,United States,3.935
1968-04,China,7.9540000000000015
1968-04,Indonesia,26.065
1968-04,United States,7.782999999999999
1968-05,China,13.703
1968-05,Indonesia,26.254
1968-05,United States,12.994000000000002
1968-06,China,17.737000000000002
1968-06,Indonesia,26.031
1968-06,United States,18.754
1968-07,China,19.733
1968-07,Indonesia,25.736
1968-07,United States,21.389
1968-08,China,18.171
1968-08,Indonesia,25.848000000000003
1968-08,United States,20.077
1968-09,China,14.037
1968-09,Indonesia,26.112
1968-09,United States,15.702
1968-10,China,6.864
1968-10,Indonesia,26.024
1968-10,United States,9.857
1968-11,China,0.7659999999999999
1968-11,Indonesia,26.039
1968-11,United States,2.595
1968-12,China,-4.577
1968-12,Indonesia,25.826
1968-12,United States,-4.067
1969-01,China,-9.202
1969-01,Indonesia,25.988000000000003
1969-01,United States,-4.5230000000000015
1969-02,China,-7.561
1969-02,Indonesia,26.121
1969-02,United States,-2.224
1969-03,China,1.606
1969-03,Indonesia,26.503
1969-03,United States,0.3369999999999997
1969-04,China,8.244
1969-04,Indonesia,26.455
1969-04,United States,9.306
1969-05,China,14.48
1969-05,Indonesia,26.611
1969-05,United States,14.758
1969-06,China,17.134999999999998
1969-06,Indonesia,26.146
1969-06,United States,18.272
1969-07,China,19.662
1969-07,Indonesia,25.486
1969-07,United States,21.605
1969-08,China,18.49
1969-08,Indonesia,25.703000000000003
1969-08,United States,20.625
1969-09,China,14.071
1969-09,Indonesia,26.048
1969-09,United States,16.803
1969-10,China,8.094
1969-10,Indonesia,26.034
1969-10,United States,8.888
1969-11,China,-0.8640000000000001
1969-11,Indonesia,26.257
1969-11,United States,2.448
1969-12,China,-6.683
1969-12,Indonesia,26.00500000000001
1969-12,United States,-1.045
1970-01,China,-8.788
1970-01,Indonesia,26.043000000000003
1970-01,United States,-5.642
1970-02,China,-4.4460000000000015
1970-02,Indonesia,26.277
1970-02,United States,-0.2530000000000001
1970-03,China,-1.251
1970-03,Indonesia,26.459
1970-03,United States,1.783
1970-04,China,7.751
1970-04,Indonesia,26.373
1970-04,United States,7.388999999999999
1970-05,China,14.01
1970-05,Indonesia,26.445
1970-05,United States,14.433
1970-06,China,17.249000000000002
1970-06,Indonesia,26.15
1970-06,United States,18.803
1970-07,China,19.75
1970-07,Indonesia,25.559
1970-07,United States,21.56
1970-08,China,19.151
1970-08,Indonesia,25.629
1970-08,United States,21.043000000000003
1970-09,China,14.111
1970-09,Indonesia,26.013
1970-09,United States,15.814
1970-10,China,7.471
1970-10,Indonesia,26.149
1970-10,United States,8.286
1970-11,China,-0.305
1970-11,Indonesia,26.055
1970-11,United States,2.969
1970-12,China,-5.885
1970-12,Indonesia,25.57
1970-12,United States,-2.109
1971-01,China,-8.171999999999999
1971-01,Indonesia,25.525
1971-01,United States,-5.1850000000000005
1971-02,China,-5.394
1971-02,Indonesia,25.56900000000001
1971-02,United States,-2.323
1971-03,China,1.0
1971-03,Indonesia,25.86
1971-03,United States,1.0279999999999998
1971-04,China,8.562999999999999
1971-04,Indonesia,26.048
1971-04,United States,7.412000000000001
1971-05,China,13.427
1971-05,Indonesia,26.285
1971-05,United States,12.763
1971-06,China,17.662
1971-06,Indonesia,25.679
1971-06,United States,19.337
1971-07,China,19.984
1971-07,Indonesia,25.524
1971-07,United States,20.903
1971-08,China,18.613
1971-08,Indonesia,25.566
1971-08,United States,20.418
1971-09,China,13.982
1971-09,Indonesia,26.006
1971-09,United States,16.014
1971-10,China,7.3599999999999985
1971-10,Indonesia,25.953000000000007
1971-10,United States,10.097
1971-11,China,0.7909999999999999
1971-11,Indonesia,25.806
1971-11,United States,2.545
1971-12,China,-5.6610000000000005
1971-12,Indonesia,25.69400000000001
1971-12,United States,-1.6989999999999998
1972-01,China,-6.803999999999999
1972-01,Indonesia,25.448
1972-01,United States,-4.279
1972-02,China,-7.086
1972-02,Indonesia,25.977
1972-02,United States,-2.286
1972-03,China,2.6180000000000003
1972-03,Indonesia,25.912
1972-03,United States,2.838
1972-04,China,7.711
1972-04,Indonesia,25.96
1972-04,United States,7.358
1972-05,China,14.191
1972-05,Indonesia,26.188
1972-05,United States,14.0
1972-06,China,17.999000000000002
1972-06,Indonesia,25.926
1972-06,United States,18.57
1972-07,China,19.64
1972-07,Indonesia,25.921
1972-07,United States,21.074
1972-08,China,18.843
1972-08,Indonesia,25.92
1972-08,United States,20.579
1972-09,China,13.556
1972-09,Indonesia,26.021
1972-09,United States,15.962
1972-10,China,7.166
1972-10,Indonesia,26.33
1972-10,United States,9.1
1972-11,China,-0.065
1972-11,Indonesia,26.716
1972-11,United States,1.6780000000000002
1972-12,China,-5.996
1972-12,Indonesia,26.424000000000003
1972-12,United States,-3.457
1973-01,China,-7.274999999999999
1973-01,Indonesia,26.233
1973-01,United States,-4.54
1973-02,China,-3.4390000000000005
1973-02,Indonesia,26.543000000000003
1973-02,United States,-1.62
1973-03,China,2.126
1973-03,Indonesia,26.372
1973-03,United States,3.725
1973-04,China,9.17
1973-04,Indonesia,26.477
1973-04,United States,7.218
1973-05,China,13.396
1973-05,Indonesia,26.416
1973-05,United States,13.492
1973-06,China,17.494
1973-06,Indonesia,26.4
1973-06,United States,18.945
1973-07,China,19.847
1973-07,Indonesia,25.983
1973-07,United States,21.242
1973-08,China,19.015
1973-08,Indonesia,25.992
1973-08,United States,20.62
1973-09,China,14.595999999999998
1973-09,Indonesia,26.031
1973-09,United States,16.186
1973-10,China,7.093999999999999
1973-10,Indonesia,26.298
1973-10,United States,10.539
1973-11,China,0.602
1973-11,Indonesia,26.249
1973-11,United States,3.031
1973-12,China,-6.111000000000001
1973-12,Indonesia,25.668000000000006
1973-12,United States,-1.622
1974-01,China,-7.959
1974-01,Indonesia,25.532
1974-01,United States,-3.583
1974-02,China,-5.948
1974-02,Indonesia,25.588
1974-02,United States,-2.291
1974-03,China,0.6970000000000002
1974-03,Indonesia,25.932
1974-03,United States,3.758
1974-04,China,9.165
1974-04,Indonesia,26.06600000000001
1974-04,United States,8.402000000000001
1974-05,China,14.196
1974-05,Indonesia,26.352
